1436,0.58,0.48,0.56,0.10,0.50,0.00,0.46,0.25,5
641,0.58,0.48,0.56,0.12,0.50,0.00,0.46,0.25,5
988,0.58,0.45,0.48,0.24,0.50,0.00,0.52,0.37,3
1325,0.58,0.41,0.51,0.26,0.50,0.00,0.51,0.37,3
1337,0.41,0.60,0.53,0.29,0.50,0.00,0.47,0.43,5
1212,0.69,0.50,0.49,0.42,0.50,0.00,0.49,0.22,10
143,0.38,0.49,0.61,0.13,0.50,0.00,0.54,0.22,3
705,0.60,0.48,0.44,0.52,0.50,0.00,0.54,0.63,5
1284,0.47,0.49,0.63,0.17,0.50,0.00,0.31,0.26,5
1107,0.28,0.51,0.55,0.11,0.50,0.00,0.46,0.22,5
125,0.56,0.57,0.63,0.39,1.00,0.00,0.59,0.40,5
508,0.21,0.38,0.49,0.16,0.50,0.00,0.51,0.45,3
543,0.46,0.57,0.57,0.15,0.50,0.00,0.52,0.26,5
311,0.43,0.42,0.54,0.22,0.50,0.00,0.57,0.33,5
850,0.57,0.59,0.50,0.58,0.50,0.00,0.53,0.22,10
202,0.48,0.34,0.47,0.14,0.50,0.00,0.47,0.26,3
7,0.35,0.40,0.53,0.18,0.50,0.00,0.42,0.38,3
611,0.47,0.45,0.53,0.62,0.50,0.00,0.46,0.22,10
35,0.53,0.43,0.47,0.15,0.50,0.00,0.58,0.22,3
640,0.46,0.45,0.56,0.16,0.50,0.00,0.56,0.22,3
1421,0.44,0.42,0.62,0.14,0.50,0.00,0.55,0.37,5
1250,0.37,0.34,0.58,0.24,0.50,0.00,0.44,0.18,5
1250,0.37,0.34,0.58,0.24,0.50,0.00,0.44,0.18,5
452,0.39,0.39,0.55,0.52,0.50,0.00,0.37,0.16,5
452,0.39,0.39,0.55,0.52,0.50,0.00,0.37,0.16,5
917,0.48,0.46,0.38,0.29,0.50,0.00,0.53,0.22,7
1159,0.48,0.57,0.50,0.09,0.50,0.00,0.52,0.42,5
756,0.61,0.57,0.45,0.21,0.50,0.00,0.50,0.42,5
154,0.56,0.44,0.56,0.19,0.50,0.00,0.54,0.22,3
1365,0.51,0.63,0.30,0.35,0.50,0.00,0.53,0.27,7
224,0.53,0.68,0.34,0.42,0.50,0.00,0.54,0.27,7
826,0.37,0.22,0.64,0.35,0.50,0.00,0.47,0.22,5
981,0.51,0.48,0.58,0.22,0.50,0.00,0.50,0.28,5
713,0.49,0.37,0.59,0.17,0.50,0.00,0.51,0.22,5
981,0.51,0.48,0.58,0.22,0.50,0.00,0.50,0.28,5
429,0.53,0.53,0.53,0.17,0.50,0.00,0.49,0.37,5
1200,0.29,0.68,0.47,0.26,0.50,0.00,0.47,0.37,5
1026,0.50,0.45,0.49,0.15,0.50,0.00,0.55,0.43,5
684,0.33,0.28,0.31,0.24,0.50,0.00,0.53,0.22,7
1135,0.85,0.85,0.30,0.31,0.50,0.00,0.55,0.42,6
567,0.43,0.39,0.51,0.28,0.50,0.00,0.40,0.22,5
129,0.61,0.54,0.49,0.16,0.50,0.00,0.54,0.42,3
725,0.34,0.35,0.61,0.19,0.50,0.00,0.52,0.25,5
485,0.55,0.53,0.56,0.29,0.50,0.00,0.48,0.22,10
541,0.66,0.62,0.52,0.17,0.50,0.00,0.49,0.22,3
1241,0.44,0.41,0.58,0.20,0.50,0.00,0.57,0.25,3
1058,0.37,0.62,0.34,0.25,0.50,0.00,0.51,0.22,7
721,0.45,0.56,0.51,0.64,0.50,0.00,0.54,0.22,10
446,0.38,0.46,0.52,0.75,0.50,0.00,0.50,0.26,10
1394,0.61,0.54,0.49,0.19,0.50,0.00,0.54,0.47,3
209,0.44,0.53,0.52,0.37,0.50,0.00,0.50,0.22,5
715,0.44,0.53,0.52,0.37,0.50,0.00,0.50,0.22,5
326,0.32,0.34,0.61,0.17,0.50,0.00,0.52,0.32,5
205,0.34,0.34,0.61,0.18,0.50,0.00,0.52,0.32,5
235,0.51,0.68,0.49,0.59,0.50,0.00,0.54,0.27,10
1324,0.41,0.30,0.49,0.28,0.50,0.00,0.54,0.22,3
498,0.41,0.43,0.50,0.28,0.50,0.00,0.50,0.22,3
916,0.30,0.50,0.34,0.26,0.50,0.00,0.51,0.22,7
1376,0.49,0.40,0.34,0.26,0.50,0.00,0.50,0.22,7
908,0.34,0.40,0.30,0.23,0.50,0.00,0.51,0.22,7
364,0.43,0.44,0.30,0.18,0.50,0.00,0.51,0.22,7
1386,0.43,0.45,0.37,0.12,0.50,0.00,0.48,0.22,7
816,0.45,0.57,0.30,0.17,0.50,0.00,0.51,0.22,7
470,0.45,0.57,0.30,0.17,0.50,0.00,0.51,0.22,7
408,0.42,0.44,0.33,0.17,0.50,0.00,0.54,0.27,7
1073,0.52,0.50,0.53,0.10,0.50,0.00,0.48,0.22,2
815,0.53,0.56,0.49,0.46,0.50,0.00,0.52,0.22,10
371,0.45,0.54,0.54,0.62,0.50,0.00,0.53,0.22,10
777,0.51,0.43,0.63,0.18,0.50,0.00,0.52,0.22,3
1225,0.51,0.52,0.48,0.50,0.50,0.00,0.51,0.22,10
97,0.55,0.49,0.50,0.46,0.50,0.00,0.52,0.25,10
1369,0.50,0.46,0.52,0.16,0.50,0.00,0.52,0.26,3
383,0.50,0.53,0.45,0.44,0.50,0.00,0.49,0.22,10
1327,0.45,0.59,0.53,0.74,0.50,0.00,0.47,0.25,10
1015,0.57,0.61,0.55,0.67,0.50,0.00,0.48,0.22,10
1098,0.54,0.45,0.62,0.13,0.50,0.00,0.52,0.26,5
731,0.67,0.51,0.53,0.28,0.50,0.00,0.51,0.22,10
1224,0.35,0.49,0.47,0.22,0.50,0.00,0.50,0.28,10
1064,0.47,0.63,0.66,0.45,0.50,0.00,0.37,0.11,10
563,0.51,0.34,0.43,0.18,0.50,0.00,0.48,0.25,3
976,0.56,0.45,0.59,0.14,0.50,0.00,0.51,0.26,5
623,0.45,0.38,0.59,0.18,0.50,0.00,0.44,0.45,5
1301,0.43,0.51,0.60,0.25,0.50,0.00,0.55,0.22,3
8,0.47,0.59,0.43,0.13,0.50,0.00,0.56,0.30,7
1449,0.40,0.45,0.42,0.17,0.50,0.00,0.54,0.26,7
1181,0.89,0.81,0.36,0.71,0.50,0.00,0.55,0.63,6
952,0.58,0.55,0.52,0.22,0.50,0.00,0.44,0.22,10
1322,0.59,0.57,0.46,0.14,0.50,0.00,0.52,0.22,10
589,0.49,0.41,0.32,0.21,0.50,0.00,0.50,0.32,7
1069,0.35,0.53,0.35,0.33,0.50,0.00,0.50,0.32,7
942,0.42,0.32,0.61,0.13,0.50,0.00,0.14,0.27,5
1460,0.50,0.46,0.42,0.32,0.50,0.00,0.56,0.55,7
643,0.68,0.50,0.43,0.27,0.50,0.00,0.61,0.22,8
1370,0.50,0.45,0.49,0.30,0.50,0.00,0.47,0.40,5
673,0.46,0.41,0.50,0.44,0.50,0.00,0.53,0.22,10
1422,0.32,0.36,0.34,0.19,0.50,0.00,0.55,0.26,7
134,0.40,0.51,0.42,0.13,0.50,0.00,0.45,0.25,7
33,0.70,0.73,0.37,0.37,0.50,0.00,0.48,0.31,6
327,0.81,0.76,0.32,0.37,0.50,0.00,0.51,0.22,8
138,0.65,0.61,0.39,0.30,0.50,0.00,0.57,0.28,7
120,0.47,0.43,0.35,0.32,0.50,0.00,0.54,0.22,7
1000,0.42,0.25,0.60,0.14,0.50,0.00,0.45,0.22,3
854,0.23,0.34,0.41,0.28,0.50,0.00,0.50,0.27,5
1188,0.85,0.56,0.33,0.38,1.00,0.00,0.55,0.25,9
39,0.34,0.31,0.60,0.37,0.50,0.00,0.50,0.30,5
1217,0.59,0.53,0.47,0.26,0.50,0.00,0.53,0.31,5
258,0.67,0.63,0.34,0.41,0.50,0.00,0.60,0.33,6
426,0.70,0.73,0.38,0.36,0.50,0.00,0.54,0.22,6
1229,0.54,0.51,0.54,0.52,0.50,0.00,0.47,0.25,10
19,0.53,0.50,0.54,0.56,0.50,0.00,0.49,0.41,10
580,0.84,0.63,0.38,0.23,0.50,0.00,0.53,0.22,1
1201,0.89,0.77,0.36,0.34,0.50,0.00,0.44,0.22,1
1267,0.48,0.43,0.45,0.17,0.50,0.00,0.48,0.37,7
1271,0.36,0.35,0.47,0.22,0.50,0.00,0.44,0.31,7
807,0.57,0.49,0.48,0.16,0.50,0.00,0.51,0.22,5
605,0.43,0.52,0.53,0.52,1.00,0.00,0.49,0.22,3
36,0.38,0.49,0.54,1.00,0.50,0.00,0.50,0.27,3
726,0.43,0.32,0.56,0.27,0.50,0.00,0.47,0.27,5
645,0.84,0.87,0.45,0.54,0.50,0.00,0.28,0.22,6
1052,0.27,0.56,0.56,0.18,0.50,0.00,0.52,0.22,3
102,0.89,0.82,0.60,0.49,0.50,0.00,0.55,0.22,8
136,0.86,0.92,0.50,0.37,1.00,0.00,0.53,0.32,9
802,0.37,0.55,0.29,0.32,0.50,0.00,0.51,0.22,7
881,0.87,0.83,0.57,0.36,0.50,0.00,0.36,0.22,1
123,0.43,0.45,0.54,0.14,0.50,0.00,0.50,0.31,3
1402,0.52,0.48,0.54,0.28,0.50,0.00,0.54,0.22,5
959,0.77,0.60,0.42,0.33,0.50,0.00,0.57,0.22,8
683,0.76,0.74,0.56,0.34,0.50,0.00,0.51,0.30,8
413,0.58,0.76,0.40,0.37,0.50,0.00,0.54,0.30,8
1062,0.94,0.60,0.33,0.49,0.50,0.00,0.54,0.22,8
20,0.36,0.44,0.57,0.18,0.50,0.00,0.42,0.22,10
49,0.42,0.51,0.39,0.22,0.50,0.00,0.49,0.26,7
1009,0.52,0.48,0.58,0.55,0.50,0.00,0.48,0.22,3
29,0.42,0.32,0.48,0.16,0.50,0.00,0.55,0.22,4
653,0.43,0.38,0.51,0.24,0.50,0.00,0.46,0.33,5
934,0.48,0.57,0.52,0.61,0.50,0.00,0.51,0.22,10
763,0.83,0.53,0.52,0.20,0.50,0.00,0.48,0.25,8
236,0.36,0.34,0.46,0.19,0.50,0.00,0.52,0.22,8
600,0.51,0.43,0.47,0.19,0.50,0.00,0.52,0.37,3
586,0.54,0.54,0.49,0.14,0.50,0.00,0.56,0.22,3
926,0.44,0.41,0.44,0.13,0.50,0.00,0.49,0.42,5
596,0.52,0.62,0.54,0.19,0.50,0.00,0.50,0.22,10
885,0.46,0.40,0.38,0.18,0.50,0.00,0.49,0.22,7
505,0.68,0.50,0.55,0.65,0.50,0.00,0.46,0.31,10
1078,0.53,0.44,0.47,0.22,0.50,0.00,0.53,0.22,5
1446,0.48,0.48,0.50,0.47,0.50,0.00,0.55,0.22,10
1115,0.46,0.14,0.36,0.21,0.50,0.00,0.50,0.25,7
1094,0.50,0.45,0.48,0.17,0.50,0.00,0.50,0.26,3
848,0.44,0.53,0.43,0.17,0.50,0.00,0.54,0.75,5
1425,0.46,0.47,0.46,0.16,0.50,0.00,0.51,0.22,3
650,0.52,0.49,0.57,0.57,0.50,0.00,0.51,0.22,5
665,0.62,0.64,0.56,0.20,0.50,0.00,0.48,0.33,5
1249,0.46,0.32,0.58,0.17,0.50,0.00,0.61,0.25,5
510,0.78,0.48,0.47,0.30,0.50,0.00,0.53,0.47,8
1172,0.49,0.62,0.65,0.18,0.50,0.00,0.46,0.43,5
1187,0.50,0.34,0.62,0.19,0.50,0.00,0.57,0.22,3
1121,0.39,0.37,0.33,0.23,0.50,0.00,0.53,0.26,7
114,0.39,0.37,0.56,0.15,0.50,0.00,0.50,0.27,3
171,0.33,0.37,0.54,0.28,0.50,0.00,0.53,0.27,5
1318,0.39,0.37,0.33,0.23,0.50,0.00,0.52,0.26,7
1332,0.33,0.38,0.53,0.26,0.50,0.00,0.52,0.27,5
424,0.48,0.51,0.57,0.24,0.50,0.00,0.50,0.22,3
1108,0.50,0.62,0.54,0.66,0.50,0.00,0.49,0.22,10
1368,0.47,0.54,0.54,0.48,0.50,0.00,0.53,0.26,10
1219,0.72,0.58,0.42,0.28,0.50,0.00,0.48,0.22,10
1268,0.41,0.41,0.51,0.19,0.50,0.00,0.57,0.22,10
428,0.81,0.65,0.52,0.41,0.50,0.00,0.57,0.26,10
895,0.50,0.49,0.52,0.20,0.50,0.00,0.43,0.52,5
1093,0.18,0.48,0.46,0.12,0.50,0.00,0.00,0.25,5
845,0.26,0.38,0.52,0.36,0.50,0.00,0.48,0.56,5
860,0.53,0.51,0.51,0.11,0.50,0.00,0.49,0.41,5
1262,0.58,0.49,0.50,0.41,0.50,0.00,0.57,0.22,10
838,0.62,0.60,0.47,0.16,0.50,0.00,0.53,0.22,3
719,0.68,0.58,0.51,0.19,0.50,0.83,0.54,0.22,2
1057,0.40,0.52,0.53,0.52,0.50,0.00,0.51,0.22,10
659,0.51,0.47,0.41,0.44,0.50,0.00,0.50,0.22,7
151,0.72,0.56,0.40,0.26,0.50,0.00,0.51,0.26,8
778,0.49,0.44,0.45,0.22,0.50,0.00,0.51,0.22,3
1220,0.32,0.47,0.55,0.25,0.50,0.00,0.49,0.22,10
343,0.46,0.57,0.52,0.28,0.50,0.00,0.52,0.22,5
27,0.53,0.48,0.45,0.44,0.50,0.00,0.49,0.27,10
949,0.49,0.48,0.46,0.63,0.50,0.00,0.52,0.22,10
1124,0.70,0.53,0.42,0.22,0.50,0.00,0.51,0.28,5
1253,0.68,0.68,0.49,0.15,0.50,0.00,0.53,0.22,1
217,0.47,0.60,0.35,0.21,0.50,0.00,0.52,0.22,7
803,0.55,0.49,0.45,0.18,0.50,0.00,0.49,0.22,5
962,0.40,0.53,0.61,0.21,0.50,0.00,0.48,0.33,5
333,0.57,0.44,0.42,0.20,0.50,0.00,0.54,0.22,3
1350,0.40,0.47,0.48,0.18,0.50,0.00,0.46,0.22,3
495,0.34,0.54,0.54,0.13,0.50,0.00,0.52,0.22,3
1044,0.43,0.83,0.55,0.20,0.50,0.00,0.47,0.40,5
245,0.55,0.65,0.50,0.28,0.50,0.00,0.55,0.22,5
159,0.29,0.46,0.54,0.27,0.50,0.00,0.49,0.22,3
32,0.46,0.42,0.60,0.21,0.50,0.00,0.40,0.22,1
857,0.80,0.81,0.55,0.35,0.50,0.00,0.42,0.22,1
30,0.79,0.74,0.49,0.33,0.50,0.00,0.48,0.22,1
1255,0.45,0.48,0.63,0.67,0.50,0.00,0.48,0.22,10
165,0.66,0.52,0.52,0.44,0.50,0.00,0.56,0.27,10
1361,0.50,0.49,0.59,0.47,0.50,0.00,0.49,0.36,10
1434,0.54,0.52,0.54,0.20,0.50,0.00,0.55,0.25,5
339,0.37,0.31,0.53,0.16,0.50,0.00,0.53,0.44,5
1176,0.43,0.39,0.59,0.13,0.50,0.00,0.41,0.43,5
1242,0.48,0.47,0.54,0.55,0.50,0.00,0.51,0.65,10
602,0.60,0.59,0.45,0.23,0.50,0.00,0.55,0.22,10
400,0.45,0.73,0.47,0.65,0.50,0.00,0.54,0.43,10
955,0.66,0.54,0.49,0.16,0.50,0.00,0.54,0.36,5
370,0.46,0.55,0.61,0.13,0.50,0.00,0.47,0.22,3
108,0.42,0.50,0.53,0.22,0.50,0.83,0.50,0.22,2
1412,0.66,0.66,0.32,0.54,0.50,0.00,0.51,0.22,8
1354,0.74,0.56,0.35,0.36,0.50,0.00,0.51,0.25,8
1074,0.89,0.52,0.41,0.26,0.50,0.00,0.52,0.31,8
964,0.67,0.51,0.54,0.21,0.50,0.00,0.43,0.30,10
44,0.58,0.46,0.46,0.34,0.50,0.00,0.50,0.43,5
1042,0.40,0.68,0.50,0.82,0.50,0.00,0.44,0.36,10
922,0.59,0.57,0.43,0.26,0.50,0.00,0.51,0.22,10
248,0.39,0.30,0.56,0.12,0.50,0.00,0.53,0.38,5
407,0.60,0.62,0.54,0.40,0.50,0.00,0.50,0.22,10
921,0.36,0.40,0.53,0.48,0.50,0.00,0.48,0.22,10
566,0.51,0.42,0.56,0.38,0.50,0.00,0.46,0.22,10
806,0.41,0.54,0.58,0.20,0.50,0.00,0.52,0.22,10
1222,0.57,0.40,0.62,0.30,0.50,0.00,0.48,0.11,10
131,0.52,0.50,0.59,0.31,0.50,0.00,0.50,0.22,10
939,0.42,0.53,0.53,0.64,0.50,0.00,0.47,0.22,10
1448,0.50,0.46,0.64,0.36,0.50,0.00,0.49,0.22,10
104,0.60,0.51,0.60,0.38,0.50,0.83,0.52,0.24,10
793,0.45,0.38,0.64,0.14,0.50,0.00,0.54,0.22,10
903,0.60,0.57,0.64,0.52,0.50,0.00,0.47,0.28,10
6,0.53,0.42,0.58,0.29,0.50,0.00,0.50,0.22,10
1366,0.41,0.52,0.53,0.41,0.50,0.00,0.39,0.33,10
299,0.45,0.43,0.63,0.40,0.50,0.00,0.59,0.11,10
843,0.44,0.44,0.67,0.35,0.50,0.00,0.48,0.26,10
421,0.58,0.52,0.61,0.33,0.50,0.00,0.38,0.11,10
458,0.57,0.61,0.55,0.27,0.50,0.00,0.44,0.21,10
443,0.57,0.58,0.58,0.35,0.50,0.00,0.49,0.22,10
998,0.64,0.64,0.56,0.21,0.50,0.00,0.50,0.22,10
752,0.56,0.50,0.61,0.49,0.50,0.00,0.46,0.28,10
651,0.60,0.46,0.59,0.16,0.50,0.00,0.49,0.22,10
37,0.36,0.38,0.56,0.44,0.50,0.00,0.48,0.22,10
204,0.53,0.52,0.61,0.35,0.50,0.00,0.50,0.22,10
768,0.62,0.59,0.54,0.47,0.50,0.00,0.46,0.22,10
157,0.55,0.50,0.60,0.31,0.50,0.00,0.46,0.27,10
1251,0.58,0.53,0.57,0.46,0.50,0.00,0.51,0.27,10
267,0.65,0.53,0.55,0.52,0.50,0.00,0.47,0.27,10
1035,0.38,0.54,0.54,0.41,0.50,0.00,0.51,0.22,10
1164,0.58,0.53,0.50,0.53,0.50,0.00,0.47,0.31,10
657,0.61,0.46,0.51,0.37,0.50,0.00,0.51,0.22,10
525,0.55,0.59,0.47,0.64,0.50,0.00,0.54,0.33,10
1106,0.54,0.64,0.50,0.13,0.50,0.00,0.49,0.22,10
1037,0.40,0.74,0.49,0.16,0.50,0.00,0.51,0.22,10
517,0.76,0.76,0.35,0.27,0.50,0.00,0.44,0.22,6
753,0.51,0.56,0.51,0.42,0.50,0.00,0.53,0.36,10
994,0.43,0.32,0.50,0.29,0.50,0.00,0.50,0.22,10
385,0.49,0.44,0.45,0.55,0.50,0.00,0.48,0.22,10
328,0.32,0.45,0.44,0.20,0.50,0.00,0.55,0.33,5
325,0.51,0.60,0.51,0.26,0.50,0.00,0.54,0.22,5
927,0.49,0.46,0.42,0.46,0.50,0.00,0.55,0.22,5
306,0.50,0.56,0.49,0.61,0.50,0.00,0.50,0.22,10
748,0.51,0.48,0.51,0.43,0.50,0.00,0.49,0.22,10
993,0.52,0.38,0.62,0.12,0.50,0.00,0.41,0.28,5
986,0.53,0.40,0.57,0.12,0.50,0.00,0.53,0.32,5
1169,0.51,0.56,0.62,0.24,0.50,0.00,0.52,0.51,5
1002,0.63,0.60,0.50,0.27,0.50,0.00,0.55,0.22,10
1173,0.46,0.44,0.53,0.31,0.50,0.00,0.48,0.22,10
900,0.58,0.57,0.54,0.69,0.50,0.00,0.54,0.22,10
879,0.61,0.59,0.47,0.49,0.50,0.00,0.54,0.22,10
1147,0.63,0.47,0.56,0.12,0.50,0.00,0.50,0.22,10
1149,0.55,0.53,0.54,0.40,0.50,0.00,0.48,0.22,10
289,0.41,0.47,0.58,0.62,0.50,0.00,0.50,0.22,10
94,0.44,0.53,0.53,0.37,0.50,0.00,0.51,0.22,10
775,0.57,0.40,0.48,0.24,0.50,0.00,0.55,0.22,3
723,0.46,0.46,0.56,0.12,0.50,0.00,0.55,0.22,10
1234,0.47,0.46,0.55,0.28,0.50,0.00,0.44,0.46,5
45,0.39,0.35,0.49,0.17,0.50,0.00,0.49,0.22,5
930,0.58,0.38,0.40,0.21,0.50,0.00,0.50,0.22,3
24,0.53,0.41,0.50,0.24,1.00,0.00,0.47,0.22,3
99,0.43,0.40,0.50,0.18,0.50,0.00,0.50,0.28,3
1059,0.41,0.59,0.46,0.19,0.50,0.00,0.36,0.22,1
699,0.58,0.56,0.52,0.25,0.50,0.00,0.57,0.35,5
970,0.51,0.65,0.53,0.19,0.50,0.00,0.49,0.22,1
1406,0.81,0.79,0.32,0.37,0.50,0.00,0.41,0.22,6
711,0.44,0.41,0.29,0.21,0.50,0.00,0.49,0.22,7
1213,0.49,0.60,0.55,0.17,0.50,0.00,0.44,0.22,3
144,0.56,0.63,0.52,0.20,0.50,0.00,0.34,0.26,5
1197,0.42,0.28,0.57,0.18,0.50,0.00,0.42,0.22,5
980,0.51,0.46,0.54,0.41,0.50,0.00,0.53,0.22,10
1377,0.60,0.51,0.52,0.45,0.50,0.00,0.50,0.27,10
1375,0.37,0.41,0.45,0.14,0.50,0.00,0.47,0.22,3
270,0.37,0.51,0.57,0.40,0.50,0.00,0.48,0.27,10
598,0.36,0.39,0.55,0.26,0.50,0.00,0.49,0.22,5
1045,0.50,0.36,0.53,0.41,0.50,0.00,0.55,0.36,3
608,0.59,0.58,0.39,0.52,0.50,0.00,0.50,0.31,3
559,0.78,0.63,0.53,0.13,0.50,0.00,0.54,0.22,8
1348,0.47,0.59,0.37,0.31,0.50,0.00,0.51,0.36,5
411,0.48,0.62,0.52,0.30,0.50,0.00,0.51,0.37,5
523,0.53,0.61,0.51,0.49,0.50,0.00,0.54,0.27,10
82,0.48,0.54,0.53,0.60,0.50,0.00,0.53,0.31,5
1409,0.33,0.46,0.53,0.29,0.50,0.00,0.50,0.55,5
1260,0.36,0.44,0.51,0.17,0.50,0.00,0.60,0.19,5
1023,0.39,0.34,0.68,0.30,0.50,0.00,0.50,0.29,5
1248,0.11,0.41,0.67,0.13,0.50,0.00,0.45,0.29,5
963,0.40,0.53,0.44,0.18,0.50,0.00,0.54,0.31,5
1158,0.47,0.50,0.55,0.19,0.50,0.00,0.62,0.22,3
1130,0.35,0.50,0.44,0.27,0.50,0.00,0.51,0.22,3
329,0.36,0.30,0.50,0.19,0.50,0.00,0.55,0.30,5
269,0.49,0.44,0.51,0.18,0.50,0.00,0.52,0.27,3
1050,0.35,0.44,0.54,0.26,0.50,0.00,0.52,0.26,5
925,0.43,0.28,0.53,0.34,0.50,0.00,0.55,0.57,5
846,0.33,0.48,0.55,0.16,0.50,0.00,0.53,0.75,5
1003,0.45,0.21,0.49,0.24,0.50,0.00,0.46,0.31,5
928,0.44,0.34,0.61,0.13,0.50,0.00,0.49,0.26,5
1034,0.87,0.47,0.60,0.47,0.50,0.00,0.59,0.22,5
1116,0.30,0.55,0.58,0.16,0.50,0.00,0.61,0.28,5
313,0.29,0.34,0.55,0.24,0.50,0.00,0.51,0.22,3
1125,0.75,0.67,0.51,0.29,0.50,0.00,0.52,0.36,10
192,0.47,0.47,0.50,0.15,0.50,0.00,0.50,0.48,5
528,0.51,0.34,0.49,0.16,0.50,0.00,0.53,0.21,5
842,0.64,0.76,0.51,0.18,0.50,0.00,0.46,0.22,5
1209,0.45,0.41,0.58,0.48,0.50,0.00,0.53,0.64,5
352,0.90,0.54,0.59,0.20,0.50,0.00,0.48,0.22,5
864,0.88,0.59,0.54,0.39,0.50,0.00,0.41,0.30,5
590,0.70,0.51,0.47,0.24,0.50,0.00,0.53,0.25,5
636,0.25,0.36,0.58,0.30,0.50,0.00,0.58,0.31,5
186,0.69,0.62,0.49,0.00,1.00,0.00,0.47,0.22,5
1126,0.83,0.57,0.42,0.57,0.50,0.00,0.50,0.32,8
1020,0.43,0.38,0.38,0.12,0.50,0.00,0.50,0.22,8
839,0.78,0.65,0.40,0.16,0.50,0.00,0.63,0.22,10
1013,0.52,0.64,0.34,0.16,0.50,0.00,0.57,0.22,10
912,0.75,0.66,0.64,0.39,0.50,0.00,0.46,0.32,10
319,0.41,0.49,0.58,0.22,0.50,0.00,0.52,0.22,10
914,0.58,0.51,0.56,0.16,0.50,0.00,0.34,0.22,5
472,0.48,0.49,0.45,0.23,0.50,0.00,0.51,0.22,7
158,0.39,0.42,0.49,0.10,0.50,0.00,0.49,0.65,5
357,0.31,0.42,0.48,0.17,0.50,0.00,0.49,0.53,5
195,0.39,0.28,0.54,0.14,0.50,0.00,0.59,0.22,10
11,0.76,0.67,0.37,0.22,0.50,0.00,0.54,0.22,8
919,0.49,0.27,0.57,0.18,0.50,0.83,0.54,0.22,2
1157,0.28,0.48,0.56,0.16,0.50,0.00,0.48,0.26,3
1317,0.69,0.39,0.52,0.12,0.50,0.00,0.38,0.35,3
1431,0.64,0.52,0.50,0.26,0.50,0.00,0.51,0.31,5
835,0.56,0.48,0.50,0.30,0.50,0.00,0.51,0.22,3
932,0.50,0.50,0.54,0.16,0.50,0.00,0.49,0.22,2
667,0.47,0.43,0.59,0.27,0.50,0.00,0.55,0.22,2
648,0.68,0.59,0.44,0.49,0.50,0.00,0.40,0.26,2
759,0.50,0.51,0.57,0.27,0.50,0.00,0.48,0.22,2
797,0.45,0.46,0.61,0.20,0.50,0.00,0.62,0.22,3
9,0.53,0.51,0.36,0.13,0.50,0.00,0.52,0.22,7
773,0.60,0.54,0.54,0.53,0.50,0.00,0.52,0.27,10
1151,0.49,0.52,0.53,0.70,0.50,0.00,0.51,0.22,10
1276,0.49,0.45,0.53,0.16,0.50,0.00,0.49,0.31,3
342,0.51,0.46,0.57,0.25,0.50,0.00,0.53,0.22,3
350,0.49,0.45,0.46,0.18,0.50,0.00,0.49,0.31,3
488,0.52,0.46,0.51,0.18,0.50,0.00,0.50,0.22,3
874,0.55,0.59,0.52,0.10,0.50,0.00,0.53,0.22,3
573,0.39,0.58,0.50,0.10,0.50,0.00,0.51,0.25,3
562,0.70,0.84,0.49,0.28,1.00,0.00,0.58,0.22,9
56,0.33,0.38,0.45,0.19,0.50,0.00,0.54,0.37,5
85,0.61,0.46,0.44,0.47,0.50,0.00,0.50,0.37,5
218,0.41,0.48,0.38,0.13,0.50,0.00,0.51,0.35,7
871,0.37,0.42,0.60,0.13,0.50,0.00,0.51,0.22,5
211,0.45,0.58,0.59,0.44,0.50,0.00,0.56,0.22,10
387,0.74,0.89,0.32,0.24,0.50,0.00,0.54,0.32,6
792,0.28,0.46,0.26,0.18,0.50,0.00,0.39,0.22,4
751,0.51,0.46,0.49,0.21,0.50,0.00,0.55,0.22,4
1138,0.80,0.82,0.57,0.26,0.50,0.00,0.57,0.27,4
852,0.46,0.49,0.45,0.28,0.50,0.00,0.55,0.22,4
616,0.40,0.36,0.55,0.15,0.50,0.00,0.53,0.22,4
516,0.67,0.46,0.58,0.30,0.50,0.00,0.57,0.27,5
915,0.50,0.32,0.49,0.49,0.50,0.00,0.48,0.32,10
1036,0.45,0.53,0.47,0.43,0.50,0.00,0.50,0.27,10
105,0.75,0.60,0.43,0.35,0.50,0.00,0.45,0.27,10
462,0.56,0.68,0.52,0.39,0.50,0.00,0.36,0.22,10
242,0.48,0.45,0.59,0.35,0.50,0.00,0.55,0.30,10
201,0.26,0.28,0.60,0.20,0.50,0.00,0.54,0.31,10
692,0.59,0.45,0.58,0.21,0.50,0.00,0.49,0.22,10
906,0.48,0.52,0.49,0.35,0.50,0.50,0.51,0.22,10
529,0.59,0.58,0.47,0.61,0.50,0.00,0.44,0.30,10
1079,0.50,0.57,0.62,0.25,0.50,0.00,0.51,0.22,10
1408,0.57,0.49,0.50,0.20,0.50,0.00,0.51,0.28,3
1457,0.62,0.43,0.49,0.29,0.50,0.00,0.50,0.27,3
676,0.45,0.41,0.49,0.14,1.00,0.00,0.53,0.30,3
527,0.47,0.49,0.60,0.15,0.50,0.00,0.38,0.22,3
69,0.41,0.48,0.54,0.24,0.50,0.00,0.37,0.51,5
1349,0.46,0.46,0.53,0.23,0.50,0.00,0.51,0.22,3
1055,0.48,0.42,0.48,0.19,0.50,0.00,0.58,0.22,3
758,0.43,0.45,0.53,0.19,0.50,0.00,0.56,0.22,3
